Id,Claim_Verification,Engagement_Score,Label,Type
CMT_0614,-2,4,CMT_0614,Comment
CMT_0615,0,2,CMT_0615,Comment
CMT_0616,0,1,CMT_0616,Comment
CMT_0617,-2,0,CMT_0617,Comment
CMT_0618,1,1,CMT_0618,Comment
CMT_0619,0,1,CMT_0619,Comment
CMT_0620,-2,2,CMT_0620,Comment
CMT_0621,1,1,CMT_0621,Comment
CMT_0622,0,3,CMT_0622,Comment
CMT_0623,1,0,CMT_0623,Comment
CMT_0624,-2,1,CMT_0624,Comment
CMT_0625,-2,0,CMT_0625,Comment
CMT_0626,-2,0,CMT_0626,Comment
CMT_0627,-3,12,CMT_0627,Comment
CMT_0628,-2,6,CMT_0628,Comment
CMT_0629,1,0,CMT_0629,Comment
CMT_0630,0,0,CMT_0630,Comment
CMT_0631,1,3,CMT_0631,Comment
CMT_0632,0,2,CMT_0632,Comment
CMT_0633,-2,0,CMT_0633,Comment
CMT_0634,-2,2,CMT_0634,Comment
CMT_0635,-2,8,CMT_0635,Comment
CMT_0636,-3,2,CMT_0636,Comment
CMT_0637,-2,0,CMT_0637,Comment
CMT_0638,-2,3,CMT_0638,Comment
CMT_0639,-2,0,CMT_0639,Comment
CMT_0640,-2,2,CMT_0640,Comment
CMT_0641,-3,0,CMT_0641,Comment
CMT_0642,-1,0,CMT_0642,Comment
CMT_0643,1,0,CMT_0643,Comment
CMT_0644,0,4,CMT_0644,Comment
CMT_0645,1,1,CMT_0645,Comment
CMT_0646,-2,0,CMT_0646,Comment
CMT_0647,-2,0,CMT_0647,Comment
CMT_0648,-3,0,CMT_0648,Comment
CMT_0649,-2,1,CMT_0649,Comment
CMT_0650,-2,1,CMT_0650,Comment
CMT_0651,-2,0,CMT_0651,Comment
CMT_0652,-2,0,CMT_0652,Comment
CMT_0653,-1,0,CMT_0653,Comment
CMT_0654,-2,17,CMT_0654,Comment
CMT_0655,1,3,CMT_0655,Comment
CMT_0656,0,1,CMT_0656,Comment
CMT_0657,-2,1,CMT_0657,Comment
CMT_0658,1,2,CMT_0658,Comment
CMT_0659,1,0,CMT_0659,Comment
CMT_0660,1,0,CMT_0660,Comment
CMT_0661,-2,1,CMT_0661,Comment
CMT_0662,-2,0,CMT_0662,Comment
CMT_0663,-2,4,CMT_0663,Comment
CMT_0664,-3,0,CMT_0664,Comment
CMT_0665,-2,3,CMT_0665,Comment
CMT_0666,1,8,CMT_0666,Comment
CMT_0667,1,0,CMT_0667,Comment
CMT_0668,-2,5,CMT_0668,Comment
CMT_0669,-3,1,CMT_0669,Comment
CMT_0670,0,1,CMT_0670,Comment
CMT_0671,-1,0,CMT_0671,Comment
CMT_0672,-2,0,CMT_0672,Comment
CMT_0673,-2,2,CMT_0673,Comment
CMT_0674,-1,1,CMT_0674,Comment
CMT_0675,-3,6,CMT_0675,Comment
CMT_0676,-2,0,CMT_0676,Comment
CMT_0677,1,0,CMT_0677,Comment
CMT_0678,1,5,CMT_0678,Comment
CMT_0679,-3,47,CMT_0679,Comment
CMT_0680,-1,0,CMT_0680,Comment
CMT_0681,1,0,CMT_0681,Comment
CMT_0682,-2,1,CMT_0682,Comment
CMT_0683,0,0,CMT_0683,Comment
CMT_0684,1,2,CMT_0684,Comment
CMT_0685,-2,0,CMT_0685,Comment
CMT_0686,1,0,CMT_0686,Comment
CMT_0687,1,0,CMT_0687,Comment
CMT_0688,-1,0,CMT_0688,Comment
CMT_0689,0,22,CMT_0689,Comment
CMT_0690,-2,20,CMT_0690,Comment
CMT_0691,1,0,CMT_0691,Comment
CMT_0692,-2,2,CMT_0692,Comment
CMT_0693,0,0,CMT_0693,Comment
CMT_0694,-2,0,CMT_0694,Comment
CMT_0695,-2,2,CMT_0695,Comment
CMT_0696,1,1,CMT_0696,Comment
CMT_0697,-2,0,CMT_0697,Comment
CMT_0698,-2,0,CMT_0698,Comment
CMT_0699,-2,0,CMT_0699,Comment
CMT_0700,1,0,CMT_0700,Comment
CMT_0701,1,0,CMT_0701,Comment
CMT_0702,0,1,CMT_0702,Comment
CMT_0703,-2,0,CMT_0703,Comment
CMT_0704,-2,0,CMT_0704,Comment
CMT_0705,-2,4,CMT_0705,Comment
CMT_0706,0,1,CMT_0706,Comment
CMT_0707,-2,0,CMT_0707,Comment
CMT_0708,-2,97,CMT_0708,Comment
CMT_0709,-2,0,CMT_0709,Comment
CMT_0710,-2,0,CMT_0710,Comment
CMT_0711,1,1,CMT_0711,Comment
CMT_0712,-2,2,CMT_0712,Comment
CMT_0713,0,0,CMT_0713,Comment
CMT_0714,-2,3,CMT_0714,Comment
CMT_0715,-2,0,CMT_0715,Comment
CMT_0716,1,2,CMT_0716,Comment
CMT_0717,0,1,CMT_0717,Comment
CMT_0718,-2,1,CMT_0718,Comment
CMT_0719,-2,0,CMT_0719,Comment
CMT_0720,-2,0,CMT_0720,Comment
CMT_0721,-2,0,CMT_0721,Comment
CMT_0722,0,0,CMT_0722,Comment
CMT_0723,-2,0,CMT_0723,Comment
CMT_0724,-2,0,CMT_0724,Comment
CMT_0725,-3,0,CMT_0725,Comment
CMT_0726,-2,0,CMT_0726,Comment
CMT_0727,-2,0,CMT_0727,Comment
CMT_0728,-3,0,CMT_0728,Comment
CMT_0729,-3,0,CMT_0729,Comment
CMT_0730,0,0,CMT_0730,Comment
CMT_0731,-3,0,CMT_0731,Comment
CMT_0732,-1,0,CMT_0732,Comment
CMT_0733,-3,1,CMT_0733,Comment
CMT_0734,1,0,CMT_0734,Comment
CMT_0735,-2,0,CMT_0735,Comment
CMT_0736,0,1,CMT_0736,Comment
CMT_0737,0,0,CMT_0737,Comment
CMT_0738,-2,0,CMT_0738,Comment
CMT_0739,-2,0,CMT_0739,Comment
CMT_0740,-3,0,CMT_0740,Comment
CMT_0741,-3,0,CMT_0741,Comment
CMT_0742,-2,0,CMT_0742,Comment
CMT_0743,-2,0,CMT_0743,Comment
CMT_0744,-2,0,CMT_0744,Comment
CMT_0745,-2,2,CMT_0745,Comment
CMT_0746,-2,0,CMT_0746,Comment
CMT_0747,-2,0,CMT_0747,Comment
CMT_0748,-2,0,CMT_0748,Comment
CMT_0749,-3,0,CMT_0749,Comment
CMT_0750,-1,11,CMT_0750,Comment
CMT_0751,-2,5,CMT_0751,Comment
CMT_0752,-1,2,CMT_0752,Comment
CMT_0753,0,0,CMT_0753,Comment
CMT_0754,-2,0,CMT_0754,Comment
CMT_0755,-2,0,CMT_0755,Comment
CMT_0756,1,0,CMT_0756,Comment
CMT_0757,-3,0,CMT_0757,Comment
CMT_0758,-1,0,CMT_0758,Comment
CMT_0759,-2,2,CMT_0759,Comment
CMT_0760,1,4,CMT_0760,Comment
CMT_0761,-2,1,CMT_0761,Comment
CMT_0762,1,0,CMT_0762,Comment
CMT_0763,-2,15,CMT_0763,Comment
CMT_0764,-1,1,CMT_0764,Comment
CMT_0765,1,0,CMT_0765,Comment
CMT_0766,-2,0,CMT_0766,Comment
CMT_0767,-3,0,CMT_0767,Comment
CMT_0768,-2,0,CMT_0768,Comment
CMT_0769,-2,0,CMT_0769,Comment
CMT_0770,-2,0,CMT_0770,Comment
CMT_0771,-2,1,CMT_0771,Comment
CMT_0772,-2,1,CMT_0772,Comment
CMT_0773,0,1,CMT_0773,Comment
CMT_0774,-2,3,CMT_0774,Comment
CMT_0775,-2,14,CMT_0775,Comment
CMT_0776,-2,7,CMT_0776,Comment
CMT_0777,-2,1,CMT_0777,Comment
CMT_0778,0,0,CMT_0778,Comment
CMT_0779,1,0,CMT_0779,Comment
CMT_0780,-2,1,CMT_0780,Comment
CMT_0781,-2,0,CMT_0781,Comment
CMT_0782,-2,8,CMT_0782,Comment
CMT_0783,-2,0,CMT_0783,Comment
CMT_0784,1,2,CMT_0784,Comment
CMT_0785,-1,0,CMT_0785,Comment
CMT_0786,-1,0,CMT_0786,Comment
CMT_0787,-2,18,CMT_0787,Comment
CMT_0788,-2,79,CMT_0788,Comment
CMT_0789,-2,0,CMT_0789,Comment
CMT_0790,-1,0,CMT_0790,Comment
CMT_0791,-2,2,CMT_0791,Comment
CMT_0792,-2,0,CMT_0792,Comment
CMT_0793,-2,9,CMT_0793,Comment
CMT_0794,0,4,CMT_0794,Comment
CMT_0795,1,0,CMT_0795,Comment
CMT_0796,1,0,CMT_0796,Comment
CMT_0797,-2,7,CMT_0797,Comment
CMT_0798,1,0,CMT_0798,Comment
CMT_0799,1,2,CMT_0799,Comment
CMT_0800,1,0,CMT_0800,Comment
CMT_0801,-1,1,CMT_0801,Comment
CMT_0802,1,1,CMT_0802,Comment
CMT_0803,-2,1,CMT_0803,Comment
CMT_0804,-2,5,CMT_0804,Comment
CMT_0805,-2,0,CMT_0805,Comment
CMT_0806,-2,1,CMT_0806,Comment
CMT_0807,-2,2,CMT_0807,Comment
CMT_0808,-2,2,CMT_0808,Comment
CMT_0809,0,2,CMT_0809,Comment
CMT_0810,-1,0,CMT_0810,Comment
CMT_0811,-2,3,CMT_0811,Comment
CMT_0812,-2,1,CMT_0812,Comment
CMT_0813,-3,0,CMT_0813,Comment
CMT_0814,-2,15,CMT_0814,Comment
CMT_0815,-2,0,CMT_0815,Comment
CMT_0816,1,0,CMT_0816,Comment
CMT_0817,-1,0,CMT_0817,Comment
CMT_0818,0,6,CMT_0818,Comment
CMT_0819,-2,3,CMT_0819,Comment
CMT_0820,-2,0,CMT_0820,Comment
CMT_0821,-2,6,CMT_0821,Comment
CMT_0822,0,1,CMT_0822,Comment
CMT_0823,1,0,CMT_0823,Comment
CMT_0824,-1,0,CMT_0824,Comment
CMT_0825,-2,12,CMT_0825,Comment
CMT_0826,0,3,CMT_0826,Comment
CMT_0827,-2,2,CMT_0827,Comment
CMT_0828,-2,0,CMT_0828,Comment
CMT_0829,-3,0,CMT_0829,Comment
CMT_0830,-2,0,CMT_0830,Comment
CMT_0831,-3,1,CMT_0831,Comment
CMT_0832,0,1,CMT_0832,Comment
CMT_0833,-2,73,CMT_0833,Comment
CMT_0834,0,0,CMT_0834,Comment
CMT_0835,-2,0,CMT_0835,Comment
CMT_0836,-2,0,CMT_0836,Comment
CMT_0837,-2,0,CMT_0837,Comment
CMT_0838,1,0,CMT_0838,Comment
CMT_0839,0,0,CMT_0839,Comment
CMT_0840,-2,1,CMT_0840,Comment
CMT_0841,1,6,CMT_0841,Comment
CMT_0842,-3,0,CMT_0842,Comment
CMT_0843,-2,1,CMT_0843,Comment
CMT_0844,-2,0,CMT_0844,Comment
CMT_0845,-2,0,CMT_0845,Comment
CMT_0846,1,1,CMT_0846,Comment
CMT_0847,-2,1,CMT_0847,Comment
CMT_0848,-2,0,CMT_0848,Comment
CMT_0849,-2,0,CMT_0849,Comment
CMT_0850,-2,3,CMT_0850,Comment
CMT_0851,-3,3,CMT_0851,Comment
CMT_0852,1,0,CMT_0852,Comment
CMT_0853,-3,0,CMT_0853,Comment
CMT_0854,-2,0,CMT_0854,Comment
CMT_0855,0,0,CMT_0855,Comment
CMT_0856,1,3,CMT_0856,Comment
CMT_0857,-2,0,CMT_0857,Comment
CMT_0858,-2,3,CMT_0858,Comment
CMT_0859,0,0,CMT_0859,Comment
CMT_0860,1,1,CMT_0860,Comment
CMT_0861,1,2,CMT_0861,Comment
CMT_0862,-1,2,CMT_0862,Comment
CMT_0863,-2,2,CMT_0863,Comment
CMT_0864,-3,1,CMT_0864,Comment
CMT_0865,-2,2,CMT_0865,Comment
CMT_0866,-3,0,CMT_0866,Comment
CMT_0867,-1,5,CMT_0867,Comment
CMT_0868,-3,2,CMT_0868,Comment
CMT_0869,1,0,CMT_0869,Comment
CMT_0870,-2,0,CMT_0870,Comment
CMT_0871,1,1,CMT_0871,Comment
CMT_0872,-2,2,CMT_0872,Comment
CMT_0873,-2,2,CMT_0873,Comment
CMT_0874,-2,0,CMT_0874,Comment
CMT_0875,-2,0,CMT_0875,Comment
CMT_0876,-3,0,CMT_0876,Comment
CMT_0877,-3,4,CMT_0877,Comment
CMT_0878,-2,1,CMT_0878,Comment
CMT_0879,-2,0,CMT_0879,Comment
CMT_0880,-1,0,CMT_0880,Comment
CMT_0881,1,0,CMT_0881,Comment
CMT_0882,1,1,CMT_0882,Comment
CMT_0883,-1,0,CMT_0883,Comment
CMT_0884,-2,0,CMT_0884,Comment
CMT_0885,-1,0,CMT_0885,Comment
CMT_0886,1,0,CMT_0886,Comment
CMT_0887,-3,0,CMT_0887,Comment
CMT_0888,-1,2,CMT_0888,Comment
CMT_0889,-3,0,CMT_0889,Comment
CMT_0890,-2,2,CMT_0890,Comment
CMT_0891,0,1,CMT_0891,Comment
CMT_0892,1,0,CMT_0892,Comment
CMT_0893,-2,0,CMT_0893,Comment
CMT_0894,-2,0,CMT_0894,Comment
CMT_0895,-2,1,CMT_0895,Comment
CMT_0896,1,0,CMT_0896,Comment
CMT_0897,1,1,CMT_0897,Comment
CMT_0898,-2,7,CMT_0898,Comment
CMT_0899,-1,0,CMT_0899,Comment
CMT_0900,-2,2,CMT_0900,Comment
CMT_0901,-2,0,CMT_0901,Comment
CMT_0902,-3,1,CMT_0902,Comment
CMT_0903,-2,0,CMT_0903,Comment
CMT_0904,-2,0,CMT_0904,Comment
CMT_0905,-2,0,CMT_0905,Comment
CMT_0906,-2,0,CMT_0906,Comment
CMT_0907,1,0,CMT_0907,Comment
CMT_0908,-2,0,CMT_0908,Comment
CMT_0909,-2,2,CMT_0909,Comment
CMT_0910,-2,0,CMT_0910,Comment
CMT_0911,-2,0,CMT_0911,Comment
CMT_0912,-2,0,CMT_0912,Comment
CMT_0913,-2,0,CMT_0913,Comment
CMT_0914,-2,1,CMT_0914,Comment
CMT_0915,1,5,CMT_0915,Comment
CMT_0916,-2,1,CMT_0916,Comment
CMT_0917,-3,2,CMT_0917,Comment
CMT_0918,-2,0,CMT_0918,Comment
CMT_0919,-1,0,CMT_0919,Comment
CMT_0920,-3,0,CMT_0920,Comment
CMT_0921,-2,0,CMT_0921,Comment
CMT_0922,1,0,CMT_0922,Comment
CMT_0923,-2,0,CMT_0923,Comment
CMT_0924,-3,1,CMT_0924,Comment
CMT_0925,-2,3,CMT_0925,Comment
CMT_0926,-2,0,CMT_0926,Comment
CMT_0927,-2,4,CMT_0927,Comment
CMT_0928,-2,0,CMT_0928,Comment
CMT_0929,-1,3,CMT_0929,Comment
CMT_0930,-2,49,CMT_0930,Comment
CMT_0931,-1,0,CMT_0931,Comment
CMT_0932,1,0,CMT_0932,Comment
CMT_0933,1,0,CMT_0933,Comment
CMT_0933,1,1,CMT_0933,Comment
CMT_0934,-2,0,CMT_0934,Comment
CMT_0935,1,0,CMT_0935,Comment
CMT_0936,0,1,CMT_0936,Comment
CMT_0937,-2,0,CMT_0937,Comment
CMT_0938,-1,0,CMT_0938,Comment
CMT_0939,0,0,CMT_0939,Comment
CMT_0940,-2,1,CMT_0940,Comment
CMT_0941,1,2,CMT_0941,Comment
CMT_0942,-2,0,CMT_0942,Comment
CMT_0943,1,12,CMT_0943,Comment
CMT_0944,0,7,CMT_0944,Comment
CMT_0945,-2,0,CMT_0945,Comment
CMT_0946,1,1,CMT_0946,Comment
CMT_0947,-1,0,CMT_0947,Comment
CMT_0948,1,1,CMT_0948,Comment
CMT_0949,-2,0,CMT_0949,Comment
CMT_0950,-2,0,CMT_0950,Comment
CMT_0951,-2,0,CMT_0951,Comment
CMT_0952,1,0,CMT_0952,Comment
CMT_0952,1,0,CMT_0952,Comment
CMT_0953,1,0,CMT_0953,Comment
CMT_0953,1,0,CMT_0953,Comment
CMT_0954,-2,0,CMT_0954,Comment
CMT_0955,-1,0,CMT_0955,Comment
CMT_0956,1,0,CMT_0956,Comment
CMT_0957,-2,0,CMT_0957,Comment
CMT_0958,-2,2,CMT_0958,Comment
CMT_0959,-2,0,CMT_0959,Comment
CMT_0960,-2,0,CMT_0960,Comment
CMT_0961,0,0,CMT_0961,Comment
CMT_0962,-2,1,CMT_0962,Comment
CMT_0963,-2,3,CMT_0963,Comment
CMT_0964,0,0,CMT_0964,Comment
CMT_0965,0,4,CMT_0965,Comment
CMT_0966,-3,0,CMT_0966,Comment
CMT_0967,-2,0,CMT_0967,Comment
CMT_0968,-2,1,CMT_0968,Comment
CMT_0969,-1,0,CMT_0969,Comment
CMT_0970,-2,0,CMT_0970,Comment
CMT_0971,-2,0,CMT_0971,Comment
CMT_0972,-2,0,CMT_0972,Comment
CMT_0973,0,0,CMT_0973,Comment
CMT_0974,-3,2,CMT_0974,Comment
CMT_0975,-2,3,CMT_0975,Comment
CMT_0976,-1,0,CMT_0976,Comment
CMT_0977,-2,0,CMT_0977,Comment
CMT_0978,-2,0,CMT_0978,Comment
CMT_0979,-2,0,CMT_0979,Comment
CMT_0980,1,0,CMT_0980,Comment
CMT_0981,-1,0,CMT_0981,Comment
CMT_0982,0,0,CMT_0982,Comment
CMT_0983,0,0,CMT_0983,Comment
CMT_0984,-2,0,CMT_0984,Comment
CMT_0985,-1,0,CMT_0985,Comment
CMT_0986,-2,0,CMT_0986,Comment
CMT_0987,-2,0,CMT_0987,Comment
CMT_0988,-2,0,CMT_0988,Comment
CMT_0989,-2,4,CMT_0989,Comment
CMT_0990,0,0,CMT_0990,Comment
CMT_0991,-2,1,CMT_0991,Comment
CMT_0992,-2,0,CMT_0992,Comment
CMT_0993,-2,0,CMT_0993,Comment
CMT_0994,-2,0,CMT_0994,Comment
CMT_0995,0,0,CMT_0995,Comment
CMT_0996,-3,0,CMT_0996,Comment
CMT_0997,-1,1,CMT_0997,Comment
CMT_0998,1,0,CMT_0998,Comment
CMT_0999,-2,0,CMT_0999,Comment
CMT_1000,1,0,CMT_1000,Comment
CMT_1001,1,1,CMT_1001,Comment
CMT_1002,-1,0,CMT_1002,Comment
CMT_1003,-2,1,CMT_1003,Comment
CMT_1004,1,1,CMT_1004,Comment
CMT_1005,-1,0,CMT_1005,Comment
CMT_1006,-2,0,CMT_1006,Comment
CMT_1007,-2,1,CMT_1007,Comment
CMT_1008,1,0,CMT_1008,Comment
CMT_1009,1,1,CMT_1009,Comment
CMT_1010,-2,0,CMT_1010,Comment
CMT_1011,-2,7,CMT_1011,Comment
CMT_1012,-1,2,CMT_1012,Comment
CMT_1013,-2,0,CMT_1013,Comment
CMT_1014,-3,0,CMT_1014,Comment
CMT_1015,-2,0,CMT_1015,Comment
CMT_1016,0,1,CMT_1016,Comment
CMT_1017,1,1,CMT_1017,Comment
CMT_1018,-3,0,CMT_1018,Comment
CMT_1019,-2,0,CMT_1019,Comment
CMT_1020,-2,0,CMT_1020,Comment
CMT_1021,-3,0,CMT_1021,Comment
CMT_1022,-2,0,CMT_1022,Comment
CMT_1023,1,0,CMT_1023,Comment
CMT_1024,1,0,CMT_1024,Comment
CMT_1025,-2,0,CMT_1025,Comment
CMT_1026,-2,0,CMT_1026,Comment
CMT_1027,0,0,CMT_1027,Comment
CMT_1028,0,3,CMT_1028,Comment
CMT_1029,0,0,CMT_1029,Comment
CMT_1030,1,0,CMT_1030,Comment
CMT_1031,-2,10,CMT_1031,Comment
CMT_1032,1,0,CMT_1032,Comment
CMT_1033,1,0,CMT_1033,Comment
CMT_1034,-2,4,CMT_1034,Comment
CMT_1035,-3,0,CMT_1035,Comment
CMT_1036,-1,0,CMT_1036,Comment
CMT_1037,-1,2,CMT_1037,Comment
CMT_1038,1,0,CMT_1038,Comment
CMT_1039,-2,2,CMT_1039,Comment
CMT_1040,0,0,CMT_1040,Comment
CMT_1041,-2,0,CMT_1041,Comment
CMT_1042,-2,0,CMT_1042,Comment
CMT_1043,-1,0,CMT_1043,Comment
CMT_1044,-2,4,CMT_1044,Comment
CMT_1045,-2,0,CMT_1045,Comment
CMT_1046,1,0,CMT_1046,Comment
CMT_1047,0,4,CMT_1047,Comment
CMT_1048,-2,0,CMT_1048,Comment
CMT_1049,-3,0,CMT_1049,Comment
CMT_1050,0,3,CMT_1050,Comment
CMT_1051,1,1,CMT_1051,Comment
CMT_1052,1,1,CMT_1052,Comment
CMT_1053,-3,0,CMT_1053,Comment
CMT_1054,1,9,CMT_1054,Comment
CMT_1055,-1,0,CMT_1055,Comment
CMT_1056,0,1,CMT_1056,Comment
CMT_1057,-2,1,CMT_1057,Comment
CMT_1058,-2,2,CMT_1058,Comment
CMT_1059,0,2,CMT_1059,Comment
CMT_1060,-2,1,CMT_1060,Comment
CMT_1061,1,0,CMT_1061,Comment
CMT_1062,-1,0,CMT_1062,Comment
CMT_1063,0,0,CMT_1063,Comment
CMT_1064,1,0,CMT_1064,Comment
CMT_1065,-2,2,CMT_1065,Comment
CMT_1066,-2,4,CMT_1066,Comment
CMT_1067,1,1,CMT_1067,Comment
CMT_1068,0,5,CMT_1068,Comment
CMT_1069,1,4,CMT_1069,Comment
CMT_1070,1,0,CMT_1070,Comment
CMT_1071,-2,2,CMT_1071,Comment
CMT_1072,1,0,CMT_1072,Comment
CMT_1073,-1,2,CMT_1073,Comment
CMT_1074,-2,4,CMT_1074,Comment
CMT_1075,-2,0,CMT_1075,Comment
CMT_1076,-2,0,CMT_1076,Comment
CMT_1077,-2,2,CMT_1077,Comment
CMT_1078,0,0,CMT_1078,Comment
CMT_1079,-2,0,CMT_1079,Comment
CMT_1080,1,1,CMT_1080,Comment
CMT_1081,0,3,CMT_1081,Comment
CMT_1082,-1,0,CMT_1082,Comment
CMT_1083,-2,1,CMT_1083,Comment
CMT_1084,0,0,CMT_1084,Comment
CMT_1085,-2,1,CMT_1085,Comment
CMT_1086,1,0,CMT_1086,Comment
CMT_1087,-2,1,CMT_1087,Comment
CMT_1088,0,5,CMT_1088,Comment
CMT_1089,1,4,CMT_1089,Comment
CMT_1090,1,0,CMT_1090,Comment
CMT_1091,-1,104,CMT_1091,Comment
CMT_1092,0,13,CMT_1092,Comment
CMT_1093,-3,0,CMT_1093,Comment
CMT_1094,0,0,CMT_1094,Comment
CMT_1095,-2,1,CMT_1095,Comment
CMT_1096,-1,2,CMT_1096,Comment
CMT_1097,-2,1,CMT_1097,Comment
CMT_1098,0,20,CMT_1098,Comment
CMT_1099,1,4,CMT_1099,Comment
CMT_1100,-2,0,CMT_1100,Comment
CMT_1101,-2,0,CMT_1101,Comment
CMT_1102,-3,0,CMT_1102,Comment
CMT_1103,-2,7,CMT_1103,Comment
CMT_1104,-1,0,CMT_1104,Comment
CMT_1105,-1,0,CMT_1105,Comment
CMT_1106,0,0,CMT_1106,Comment
CMT_1107,-1,0,CMT_1107,Comment
CMT_1108,0,1,CMT_1108,Comment
CMT_1109,0,30,CMT_1109,Comment
CMT_1110,-1,3,CMT_1110,Comment
CMT_1111,-2,1,CMT_1111,Comment
CMT_1112,0,3,CMT_1112,Comment
CMT_1113,1,4,CMT_1113,Comment
CMT_1114,-1,2,CMT_1114,Comment
CMT_1115,0,0,CMT_1115,Comment
CMT_1116,-2,0,CMT_1116,Comment
CMT_1117,-2,0,CMT_1117,Comment
CMT_1118,-2,27,CMT_1118,Comment
CMT_1119,0,0,CMT_1119,Comment
CMT_1120,-2,0,CMT_1120,Comment
CMT_1121,-1,1,CMT_1121,Comment
CMT_1122,-2,2,CMT_1122,Comment
CMT_1123,-2,1,CMT_1123,Comment
CMT_1124,0,0,CMT_1124,Comment
CMT_1125,1,0,CMT_1125,Comment
CMT_1126,-3,0,CMT_1126,Comment
CMT_1127,-2,0,CMT_1127,Comment
CMT_1128,-2,29,CMT_1128,Comment
CMT_1129,-2,0,CMT_1129,Comment
CMT_1130,0,1,CMT_1130,Comment
CMT_1131,-2,0,CMT_1131,Comment
CMT_1132,-2,1,CMT_1132,Comment
CMT_1133,-2,5,CMT_1133,Comment
CMT_1134,-2,10,CMT_1134,Comment
CMT_1135,-1,0,CMT_1135,Comment
CMT_1136,0,0,CMT_1136,Comment
CMT_1137,-2,1,CMT_1137,Comment
CMT_1138,-2,0,CMT_1138,Comment
CMT_1139,-2,3349,CMT_1139,Comment
CMT_1140,1,13,CMT_1140,Comment
CMT_1141,0,2,CMT_1141,Comment
CMT_1142,0,0,CMT_1142,Comment
CMT_1143,-2,55,CMT_1143,Comment
CMT_1144,-2,1,CMT_1144,Comment
CMT_1145,-2,0,CMT_1145,Comment
CMT_1146,-2,35,CMT_1146,Comment
CMT_1147,0,2,CMT_1147,Comment
CMT_1148,0,0,CMT_1148,Comment
CMT_1149,-1,1,CMT_1149,Comment
CMT_1150,1,0,CMT_1150,Comment
CMT_1151,-2,4012,CMT_1151,Comment
CMT_1152,0,5,CMT_1152,Comment
CMT_1153,0,1,CMT_1153,Comment
CMT_1154,-2,0,CMT_1154,Comment
CMT_1155,0,5,CMT_1155,Comment
CMT_1156,0,1,CMT_1156,Comment
CMT_1157,1,1,CMT_1157,Comment
CMT_1158,-1,1,CMT_1158,Comment
CMT_1159,1,0,CMT_1159,Comment
CMT_1160,-2,4,CMT_1160,Comment
CMT_1161,-3,0,CMT_1161,Comment
CMT_1162,1,0,CMT_1162,Comment
CMT_1163,1,0,CMT_1163,Comment
CMT_1164,1,1,CMT_1164,Comment
CMT_1165,-2,2,CMT_1165,Comment
CMT_1166,-2,3,CMT_1166,Comment
CMT_1167,-2,3,CMT_1167,Comment
CMT_1168,-2,0,CMT_1168,Comment
CMT_1169,0,1,CMT_1169,Comment
CMT_1170,-1,0,CMT_1170,Comment
CMT_1171,-2,1,CMT_1171,Comment
CMT_1172,-2,3,CMT_1172,Comment
CMT_1173,-1,0,CMT_1173,Comment
CMT_1174,-2,0,CMT_1174,Comment
CMT_1175,-2,2,CMT_1175,Comment
CMT_1176,-3,0,CMT_1176,Comment
CMT_1177,-2,0,CMT_1177,Comment
CMT_1178,0,0,CMT_1178,Comment
CMT_1179,-2,0,CMT_1179,Comment
CMT_1180,-2,0,CMT_1180,Comment
CMT_1181,1,0,CMT_1181,Comment
CMT_1182,-2,0,CMT_1182,Comment
CMT_1183,0,0,CMT_1183,Comment
CMT_1184,-1,0,CMT_1184,Comment
CMT_1185,-3,0,CMT_1185,Comment
CMT_1186,-1,0,CMT_1186,Comment
CMT_1187,-2,0,CMT_1187,Comment
CMT_1188,-1,1,CMT_1188,Comment
CMT_1189,-2,0,CMT_1189,Comment
CMT_1190,-1,0,CMT_1190,Comment
CMT_1191,1,9,CMT_1191,Comment
CMT_1192,-2,0,CMT_1192,Comment
CMT_1193,1,1,CMT_1193,Comment
CMT_1194,-2,0,CMT_1194,Comment
CMT_1195,-2,10,CMT_1195,Comment
CMT_1196,-3,0,CMT_1196,Comment
CMT_1197,-2,0,CMT_1197,Comment
CMT_1198,-1,19,CMT_1198,Comment
CMT_1199,1,4,CMT_1199,Comment
CMT_1200,-2,3,CMT_1200,Comment
CMT_1201,0,0,CMT_1201,Comment
CMT_1202,-2,0,CMT_1202,Comment
CMT_1203,0,0,CMT_1203,Comment
CMT_1204,-2,0,CMT_1204,Comment
CMT_1205,1,38,CMT_1205,Comment
CMT_1206,1,1,CMT_1206,Comment
CMT_1207,-2,0,CMT_1207,Comment
CMT_1208,0,17,CMT_1208,Comment
CMT_1209,0,0,CMT_1209,Comment
CMT_1210,-2,1,CMT_1210,Comment
CMT_1211,-2,4,CMT_1211,Comment
CMT_1212,1,0,CMT_1212,Comment
CMT_1213,-2,0,CMT_1213,Comment
CMT_1214,-1,2,CMT_1214,Comment
CMT_1215,-2,0,CMT_1215,Comment
CMT_1216,-2,0,CMT_1216,Comment
CMT_1217,1,0,CMT_1217,Comment
CMT_1218,-1,1,CMT_1218,Comment
CMT_1219,-3,1,CMT_1219,Comment
CMT_1220,-1,0,CMT_1220,Comment
CMT_1221,1,0,CMT_1221,Comment
CMT_1222,1,2,CMT_1222,Comment
CMT_1223,-2,0,CMT_1223,Comment
CMT_1224,-2,1,CMT_1224,Comment
CMT_1225,-1,2,CMT_1225,Comment
CMT_1226,1,0,CMT_1226,Comment
